2026-03-01 10:49:04 | INFO | laptopguardian | sample cpu=3.5 ram=80.6 temp=-1.0 risk=0 (normal)
2026-03-01 10:49:09 | INFO | laptopguardian | sample cpu=2.4 ram=80.6 temp=-1.0 risk=0 (normal)
2026-03-01 10:49:14 | INFO | laptopguardian | sample cpu=3.9 ram=80.6 temp=-1.0 risk=0 (normal)
2026-03-01 10:49:19 | INFO | laptopguardian | sample cpu=12.4 ram=80.6 temp=-1.0 risk=0 (normal)
2026-03-01 10:49:24 | INFO | laptopguardian | sample cpu=9.1 ram=81.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:49:30 | INFO | laptopguardian | sample cpu=6.2 ram=76.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:49:35 | INFO | laptopguardian | sample cpu=3.6 ram=76.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:49:40 | INFO | laptopguardian | sample cpu=3.8 ram=76.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:49:45 | INFO | laptopguardian | sample cpu=2.8 ram=76.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:49:50 | INFO | laptopguardian | sample cpu=9.5 ram=76.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:49:55 | INFO | laptopguardian | sample cpu=2.7 ram=76.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:01 | INFO | laptopguardian | sample cpu=4.3 ram=77.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:06 | INFO | laptopguardian | sample cpu=10.1 ram=77.7 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:11 | INFO | laptopguardian | sample cpu=9.9 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:17 | INFO | laptopguardian | sample cpu=3.1 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:22 | INFO | laptopguardian | sample cpu=8.5 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:27 | INFO | laptopguardian | sample cpu=10.3 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:32 | INFO | laptopguardian | sample cpu=19.6 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:38 | INFO | laptopguardian | sample cpu=11.1 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:43 | INFO | laptopguardian | sample cpu=8.2 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:48 | INFO | laptopguardian | sample cpu=10.3 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:54 | INFO | laptopguardian | sample cpu=11.0 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 10:50:59 | INFO | laptopguardian | sample cpu=10.7 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:04 | INFO | laptopguardian | sample cpu=7.4 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:09 | INFO | laptopguardian | sample cpu=8.6 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:15 | INFO | laptopguardian | sample cpu=7.9 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:20 | INFO | laptopguardian | sample cpu=7.3 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:25 | INFO | laptopguardian | sample cpu=10.2 ram=77.7 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:30 | INFO | laptopguardian | sample cpu=9.1 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:35 | INFO | laptopguardian | sample cpu=13.7 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:41 | INFO | laptopguardian | sample cpu=16.5 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:46 | INFO | laptopguardian | sample cpu=20.7 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:51 | INFO | laptopguardian | sample cpu=9.1 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:51:56 | INFO | laptopguardian | sample cpu=10.5 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:02 | INFO | laptopguardian | sample cpu=11.6 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:07 | INFO | laptopguardian | sample cpu=12.9 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:12 | INFO | laptopguardian | sample cpu=7.0 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:17 | INFO | laptopguardian | sample cpu=7.8 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:22 | INFO | laptopguardian | sample cpu=10.2 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:28 | INFO | laptopguardian | sample cpu=13.1 ram=77.6 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:33 | INFO | laptopguardian | sample cpu=9.2 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:38 | INFO | laptopguardian | sample cpu=8.3 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:43 | INFO | laptopguardian | sample cpu=7.9 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:48 | INFO | laptopguardian | sample cpu=9.3 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:53 | INFO | laptopguardian | sample cpu=7.9 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:52:58 | INFO | laptopguardian | sample cpu=12.0 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:04 | INFO | laptopguardian | sample cpu=11.4 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:09 | INFO | laptopguardian | sample cpu=7.8 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:14 | INFO | laptopguardian | sample cpu=8.2 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:19 | INFO | laptopguardian | sample cpu=9.7 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:25 | INFO | laptopguardian | sample cpu=8.6 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:30 | INFO | laptopguardian | sample cpu=9.8 ram=76.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:35 | INFO | laptopguardian | sample cpu=15.9 ram=76.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:40 | INFO | laptopguardian | sample cpu=9.2 ram=77.7 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:46 | INFO | laptopguardian | sample cpu=9.1 ram=77.7 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:51 | INFO | laptopguardian | sample cpu=13.3 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:53:56 | INFO | laptopguardian | sample cpu=57.1 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:01 | INFO | laptopguardian | sample cpu=19.8 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:06 | INFO | laptopguardian | sample cpu=9.1 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:12 | INFO | laptopguardian | sample cpu=10.5 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:17 | INFO | laptopguardian | sample cpu=17.1 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:22 | INFO | laptopguardian | sample cpu=9.2 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:27 | INFO | laptopguardian | sample cpu=7.1 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:32 | INFO | laptopguardian | sample cpu=14.7 ram=77.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:38 | INFO | laptopguardian | sample cpu=8.6 ram=77.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:43 | INFO | laptopguardian | sample cpu=9.3 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:48 | INFO | laptopguardian | sample cpu=9.3 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:53 | INFO | laptopguardian | sample cpu=9.7 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:54:58 | INFO | laptopguardian | sample cpu=9.4 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:55:03 | INFO | laptopguardian | sample cpu=7.1 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:55:09 | INFO | laptopguardian | sample cpu=12.2 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:55:14 | INFO | laptopguardian | sample cpu=11.8 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:55:19 | INFO | laptopguardian | sample cpu=17.6 ram=79.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:55:25 | INFO | laptopguardian | sample cpu=20.2 ram=80.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:55:30 | INFO | laptopguardian | sample cpu=11.6 ram=80.3 temp=-1.0 risk=0 (normal)
2026-03-01 10:55:36 | INFO | laptopguardian | sample cpu=10.8 ram=79.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:55:42 | INFO | laptopguardian | sample cpu=6.2 ram=79.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:55:50 | INFO | laptopguardian | sample cpu=100.0 ram=82.0 temp=-1.0 risk=0 (critical)
2026-03-01 10:55:50 | WARNING | laptopguardian | Switched system power plan to Power Saver
2026-03-01 10:55:55 | INFO | laptopguardian | sample cpu=13.1 ram=80.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:55:56 | INFO | laptopguardian | Restored system power plan to 381b4222-f694-41f0-9685-ff5bb260df2e
2026-03-01 10:56:01 | INFO | laptopguardian | sample cpu=7.7 ram=80.3 temp=-1.0 risk=0 (normal)
2026-03-01 10:56:06 | INFO | laptopguardian | sample cpu=8.2 ram=80.3 temp=-1.0 risk=0 (normal)
2026-03-01 10:56:12 | INFO | laptopguardian | sample cpu=12.0 ram=80.3 temp=-1.0 risk=0 (normal)
2026-03-01 10:56:17 | INFO | laptopguardian | sample cpu=16.2 ram=80.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:56:23 | INFO | laptopguardian | sample cpu=15.8 ram=80.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:56:28 | INFO | laptopguardian | sample cpu=8.4 ram=80.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:56:34 | INFO | laptopguardian | sample cpu=10.4 ram=80.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:56:39 | INFO | laptopguardian | sample cpu=6.6 ram=80.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:56:45 | INFO | laptopguardian | sample cpu=15.2 ram=80.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:56:50 | INFO | laptopguardian | sample cpu=11.9 ram=79.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:56:56 | INFO | laptopguardian | sample cpu=11.4 ram=79.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:01 | INFO | laptopguardian | sample cpu=19.5 ram=79.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:06 | INFO | laptopguardian | sample cpu=9.0 ram=79.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:12 | INFO | laptopguardian | sample cpu=10.0 ram=79.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:17 | INFO | laptopguardian | sample cpu=10.1 ram=79.8 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:23 | INFO | laptopguardian | sample cpu=19.3 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:28 | INFO | laptopguardian | sample cpu=10.0 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:33 | INFO | laptopguardian | sample cpu=6.2 ram=79.6 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:39 | INFO | laptopguardian | sample cpu=5.0 ram=79.6 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:44 | INFO | laptopguardian | sample cpu=6.5 ram=79.5 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:50 | INFO | laptopguardian | sample cpu=8.1 ram=79.3 temp=-1.0 risk=0 (normal)
2026-03-01 10:57:55 | INFO | laptopguardian | sample cpu=9.2 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:00 | INFO | laptopguardian | sample cpu=16.0 ram=79.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:06 | INFO | laptopguardian | sample cpu=8.6 ram=79.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:11 | INFO | laptopguardian | sample cpu=8.9 ram=79.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:16 | INFO | laptopguardian | sample cpu=13.3 ram=79.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:22 | INFO | laptopguardian | sample cpu=7.7 ram=78.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:27 | INFO | laptopguardian | sample cpu=12.0 ram=78.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:32 | INFO | laptopguardian | sample cpu=14.6 ram=78.9 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:37 | INFO | laptopguardian | sample cpu=15.1 ram=79.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:43 | INFO | laptopguardian | sample cpu=7.8 ram=79.1 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:48 | INFO | laptopguardian | sample cpu=8.9 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:53 | INFO | laptopguardian | sample cpu=11.3 ram=79.0 temp=-1.0 risk=0 (normal)
2026-03-01 10:58:59 | INFO | laptopguardian | sample cpu=19.7 ram=79.5 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:04 | INFO | laptopguardian | sample cpu=8.6 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:09 | INFO | laptopguardian | sample cpu=11.7 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:15 | INFO | laptopguardian | sample cpu=8.6 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:20 | INFO | laptopguardian | sample cpu=7.4 ram=79.3 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:25 | INFO | laptopguardian | sample cpu=8.9 ram=79.3 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:31 | INFO | laptopguardian | sample cpu=11.0 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:36 | INFO | laptopguardian | sample cpu=8.5 ram=79.5 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:41 | INFO | laptopguardian | sample cpu=5.1 ram=79.6 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:47 | INFO | laptopguardian | sample cpu=12.7 ram=79.6 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:52 | INFO | laptopguardian | sample cpu=3.6 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 10:59:57 | INFO | laptopguardian | sample cpu=12.8 ram=79.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:03 | INFO | laptopguardian | sample cpu=8.9 ram=79.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:08 | INFO | laptopguardian | sample cpu=19.0 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:13 | INFO | laptopguardian | sample cpu=7.7 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:18 | INFO | laptopguardian | sample cpu=12.8 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:24 | INFO | laptopguardian | sample cpu=9.7 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:29 | INFO | laptopguardian | sample cpu=8.8 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:34 | INFO | laptopguardian | sample cpu=20.9 ram=79.5 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:40 | INFO | laptopguardian | sample cpu=10.1 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:45 | INFO | laptopguardian | sample cpu=17.5 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:51 | INFO | laptopguardian | sample cpu=10.6 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:00:56 | INFO | laptopguardian | sample cpu=8.6 ram=79.5 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:02 | INFO | laptopguardian | sample cpu=20.4 ram=79.9 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:07 | INFO | laptopguardian | sample cpu=8.5 ram=80.0 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:12 | INFO | laptopguardian | sample cpu=9.4 ram=80.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:18 | INFO | laptopguardian | sample cpu=9.6 ram=80.0 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:23 | INFO | laptopguardian | sample cpu=10.8 ram=80.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:28 | INFO | laptopguardian | sample cpu=6.2 ram=80.0 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:34 | INFO | laptopguardian | sample cpu=11.0 ram=79.8 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:39 | INFO | laptopguardian | sample cpu=12.5 ram=79.6 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:45 | INFO | laptopguardian | sample cpu=8.1 ram=79.6 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:50 | INFO | laptopguardian | sample cpu=9.8 ram=79.7 temp=-1.0 risk=0 (normal)
2026-03-01 11:01:55 | INFO | laptopguardian | sample cpu=15.8 ram=79.6 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:01 | INFO | laptopguardian | sample cpu=7.3 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:06 | INFO | laptopguardian | sample cpu=9.0 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:11 | INFO | laptopguardian | sample cpu=13.7 ram=79.6 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:16 | INFO | laptopguardian | sample cpu=24.0 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:22 | INFO | laptopguardian | sample cpu=7.8 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:27 | INFO | laptopguardian | sample cpu=7.4 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:32 | INFO | laptopguardian | sample cpu=13.2 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:37 | INFO | laptopguardian | sample cpu=12.5 ram=79.5 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:43 | INFO | laptopguardian | sample cpu=7.4 ram=79.6 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:48 | INFO | laptopguardian | sample cpu=4.7 ram=79.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:53 | INFO | laptopguardian | sample cpu=12.3 ram=79.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:02:58 | INFO | laptopguardian | sample cpu=18.5 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:04 | INFO | laptopguardian | sample cpu=7.0 ram=79.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:09 | INFO | laptopguardian | sample cpu=7.2 ram=79.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:14 | INFO | laptopguardian | sample cpu=12.6 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:19 | INFO | laptopguardian | sample cpu=15.2 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:24 | INFO | laptopguardian | sample cpu=8.9 ram=79.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:30 | INFO | laptopguardian | sample cpu=6.6 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:35 | INFO | laptopguardian | sample cpu=11.2 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:41 | INFO | laptopguardian | sample cpu=13.8 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:46 | INFO | laptopguardian | sample cpu=19.5 ram=78.8 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:52 | INFO | laptopguardian | sample cpu=15.1 ram=78.6 temp=-1.0 risk=0 (normal)
2026-03-01 11:03:57 | INFO | laptopguardian | sample cpu=10.5 ram=79.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:03 | INFO | laptopguardian | sample cpu=8.2 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:08 | INFO | laptopguardian | sample cpu=12.2 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:13 | INFO | laptopguardian | sample cpu=8.5 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:19 | INFO | laptopguardian | sample cpu=8.1 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:24 | INFO | laptopguardian | sample cpu=9.1 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:30 | INFO | laptopguardian | sample cpu=13.2 ram=78.5 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:35 | INFO | laptopguardian | sample cpu=5.5 ram=78.8 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:40 | INFO | laptopguardian | sample cpu=11.6 ram=78.7 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:46 | INFO | laptopguardian | sample cpu=9.3 ram=78.8 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:51 | INFO | laptopguardian | sample cpu=10.9 ram=78.8 temp=-1.0 risk=0 (normal)
2026-03-01 11:04:57 | INFO | laptopguardian | sample cpu=13.5 ram=78.5 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:02 | INFO | laptopguardian | sample cpu=16.1 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:08 | INFO | laptopguardian | sample cpu=17.8 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:13 | INFO | laptopguardian | sample cpu=5.0 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:18 | INFO | laptopguardian | sample cpu=17.4 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:24 | INFO | laptopguardian | sample cpu=5.1 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:29 | INFO | laptopguardian | sample cpu=10.1 ram=78.7 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:34 | INFO | laptopguardian | sample cpu=8.0 ram=78.6 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:40 | INFO | laptopguardian | sample cpu=11.3 ram=78.7 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:45 | INFO | laptopguardian | sample cpu=9.4 ram=78.6 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:51 | INFO | laptopguardian | sample cpu=11.9 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:05:56 | INFO | laptopguardian | sample cpu=11.1 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:01 | INFO | laptopguardian | sample cpu=12.3 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:06 | INFO | laptopguardian | sample cpu=7.0 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:11 | INFO | laptopguardian | sample cpu=7.8 ram=78.0 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:17 | INFO | laptopguardian | sample cpu=17.8 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:22 | INFO | laptopguardian | sample cpu=12.1 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:28 | INFO | laptopguardian | sample cpu=8.8 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:33 | INFO | laptopguardian | sample cpu=8.1 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:38 | INFO | laptopguardian | sample cpu=10.1 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:43 | INFO | laptopguardian | sample cpu=12.5 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:49 | INFO | laptopguardian | sample cpu=13.9 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:54 | INFO | laptopguardian | sample cpu=8.2 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:06:59 | INFO | laptopguardian | sample cpu=8.0 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:04 | INFO | laptopguardian | sample cpu=14.8 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:10 | INFO | laptopguardian | sample cpu=11.6 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:15 | INFO | laptopguardian | sample cpu=11.7 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:20 | INFO | laptopguardian | sample cpu=13.9 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:26 | INFO | laptopguardian | sample cpu=13.0 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:31 | INFO | laptopguardian | sample cpu=14.1 ram=78.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:36 | INFO | laptopguardian | sample cpu=8.3 ram=78.4 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:41 | INFO | laptopguardian | sample cpu=4.8 ram=78.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:47 | INFO | laptopguardian | sample cpu=14.3 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:52 | INFO | laptopguardian | sample cpu=6.5 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:07:57 | INFO | laptopguardian | sample cpu=15.3 ram=78.5 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:03 | INFO | laptopguardian | sample cpu=11.9 ram=78.3 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:08 | INFO | laptopguardian | sample cpu=9.8 ram=78.7 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:13 | INFO | laptopguardian | sample cpu=7.4 ram=78.7 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:19 | INFO | laptopguardian | sample cpu=14.2 ram=78.8 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:24 | INFO | laptopguardian | sample cpu=4.7 ram=78.7 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:30 | INFO | laptopguardian | sample cpu=11.6 ram=78.7 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:35 | INFO | laptopguardian | sample cpu=7.4 ram=73.0 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:40 | INFO | laptopguardian | sample cpu=9.6 ram=73.0 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:46 | INFO | laptopguardian | sample cpu=11.5 ram=72.9 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:51 | INFO | laptopguardian | sample cpu=8.5 ram=73.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:08:56 | INFO | laptopguardian | sample cpu=11.0 ram=73.0 temp=-1.0 risk=0 (normal)
2026-03-01 11:09:02 | INFO | laptopguardian | sample cpu=13.1 ram=73.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:09:07 | INFO | laptopguardian | sample cpu=8.2 ram=73.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:09:12 | INFO | laptopguardian | sample cpu=13.2 ram=72.8 temp=-1.0 risk=0 (normal)
2026-03-01 11:09:18 | INFO | laptopguardian | sample cpu=11.2 ram=73.1 temp=-1.0 risk=0 (normal)
2026-03-01 11:09:23 | INFO | laptopguardian | sample cpu=10.0 ram=73.2 temp=-1.0 risk=0 (normal)
2026-03-01 11:09:28 | INFO | laptopguardian | sample cpu=9.3 ram=73.1 temp=-1.0 risk=0 (normal)
